PBO Network Velocity Field
Station,Ref_Epoch,Ref_JDay,Latitude (deg N),Longitude (deg E),Elevation (m),North Velocity (mm/yr),East Velocity (mm/yr),Vertical Velocity (mm/yr),North Std. Deviation (mm/yr),East Std. Deviation (mm/yr),Vertical Std. Deviation (mm/yr),North/East Correlation,North/Vertical Correlation,East/Vertical Correlation,First_Epoch,Last_Epoch,
JNPX,20091016120000,55120.5000,37.771744,240.915264,2309.1265,9.2,-10.0,-2.3,0.5,0.5,1.0,-0.010,0.004,-0.003,20040101000000,20061007000000
KAGA,20091016120000,55120.5000,69.222300,310.185374,149.8240,-0.4,-2.7,15.2,0.7,0.8,1.4,0.006,0.013,-0.028,20070515000000,20070802000000
KAGA,20091016120000,55120.5000,69.222300,310.185374,149.8245,-0.4,-2.7,15.2,0.7,0.8,1.4,0.006,0.013,-0.028,20070802000000,20090913000000
KAGA,20091016120000,55120.5000,69.222300,310.185374,149.8297,-0.4,-2.7,15.2,0.7,0.8,1.4,0.006,0.013,-0.028,20061105000000,20091101000000
KBRC,20091016120000,55120.5000,34.398528,240.991802,370.4811,27.9,-27.4,-3.5,0.5,0.3,0.6,-0.002,0.014,0.017,20040524000000,20040526000000
KBRC,20091016120000,55120.5000,34.398528,240.991802,370.4920,27.9,-27.4,-3.5,0.5,0.3,0.6,-0.002,0.014,0.017,20040101000000,20091101000000
KBRC,20091016120000,55120.5000,34.398528,240.991802,370.4921,27.9,-27.4,-3.5,0.5,0.3,0.6,-0.002,0.014,0.017,20040525000000,20090913000000
KELS,20091016120000,55120.5000,46.118178,237.103931,-15.9247,5.9,3.8,-0.7,0.3,0.3,0.8,-0.002,0.001,0.008,20040101000000,20070911000000
KELY,20091016120000,55120.5000,66.987418,309.055162,229.8142,-0.6,-0.3,1.2,0.2,0.2,0.7,0.012,-0.008,0.036,20040101000000,20090913000000
KOD1,20091016120000,55120.5000,57.617693,207.806570,27.1585,19.9,-9.7,6.9,0.5,0.5,1.1,-0.005,0.018,0.032,20070620000000,20070712000000
KOD1,20091016120000,55120.5000,57.617693,207.806570,27.1619,19.9,-9.7,6.9,0.5,0.5,1.1,-0.005,0.018,0.032,20040101000000,20070621000000
KOD5,20091016120000,55120.5000,57.617693,207.806570,27.2214,19.9,-9.7,6.9,0.5,0.5,1.1,-0.005,0.018,0.032,20070620000000,20091101000000
KOKB,20091016120000,55120.5000,22.126265,200.335069,1167.3715,53.0,-59.9,-0.7,1.3,0.8,1.1,-0.004,0.036,0.036,20040528000000,20090913000000
KOKB,20091016120000,55120.5000,22.126264,200.335069,1167.3926,53.0,-59.9,-0.7,1.3,0.8,1.1,-0.004,0.036,0.036,20040101000000,20040518000000
KSU1,20091016120000,55120.5000,39.100750,263.390520,325.5767,-0.0,-0.7,-6.6,0.3,0.3,0.9,-0.001,-0.009,-0.005,20080115000000,20090913000000
KSU1,20091016120000,55120.5000,39.100750,263.390520,325.5749,-0.0,-0.7,-6.6,0.3,0.3,0.9,-0.001,-0.009,-0.005,20060628000000,20091101000000
KTBW,20091016120000,55120.5000,47.547320,237.204583,491.5696,4.2,4.2,-1.5,0.1,0.2,0.7,-0.007,0.009,0.013,20040104000000,20091101000000
KVTX,20091016120000,55120.5000,27.545951,262.107118,-2.5822,-1.5,-2.0,-3.1,0.5,0.3,0.9,0.003,0.022,-0.000,20070320000000,20091101000000
LACR,20091016120000,55120.5000,40.850805,244.296261,1653.7838,0.3,-4.6,-2.2,0.3,0.3,1.1,-0.002,-0.010,0.004,20061119000000,20091101000000
LAND,20091016120000,55120.5000,35.899791,239.526717,568.5680,28.0,-22.9,0.1,0.2,0.2,1.0,-0.008,0.016,0.016,20040102000000,20040928000000
LAND,20091016120000,55120.5000,35.899792,239.526716,568.5616,28.0,-22.9,0.1,0.2,0.2,1.0,-0.008,0.016,0.016,20040928000000,20091101000000
LAPC,20091016120000,55120.5000,34.181922,241.425349,207.8157,27.7,-27.9,-0.9,0.1,0.1,0.5,-0.017,0.066,0.047,20040101000000,20090913000000
LASC,20091016120000,55120.5000,33.927943,241.693495,24.6866,27.4,-27.2,-2.3,0.2,0.4,0.8,-0.004,0.027,0.010,20040101000000,20090913000000
LDES,20091016120000,55120.5000,34.267340,243.567197,978.0750,10.8,-6.6,0.7,0.1,0.1,0.4,-0.013,0.069,0.043,20040101000000,20090913000000
LDSW,20091016120000,55120.5000,34.699427,243.790858,640.9487,0.7,-5.2,-0.4,1.1,0.5,0.6,-0.000,0.006,0.009,20040101000000,20091101000000
LDSW,20091016120000,55120.5000,34.699427,243.790858,640.9458,0.7,-5.2,-0.4,1.1,0.5,0.6,-0.000,0.006,0.009,20051019000000,20051203000000
LEV1,20091016120000,55120.5000,56.465681,226.907219,25.2370,1.1,-2.1,7.0,0.4,0.3,1.4,-0.002,0.003,0.010,20040101000000,20070829000000
LEV1,20091016120000,55120.5000,56.465681,226.907219,25.3516,1.1,-2.1,7.0,0.4,0.3,1.4,-0.002,0.003,0.010,Convrt000000 C,nvrt000000
LEWI,20091016120000,55120.5000,40.403513,243.138127,2916.7039,-0.8,-3.1,-0.6,0.1,0.1,0.8,-0.011,0.010,0.014,20040101000000,20090913000000
LFRS,20091016120000,55120.5000,34.095071,241.587174,146.9081,25.3,-28.0,-1.8,0.1,0.1,0.6,-0.016,0.053,0.037,20040101000000,20090913000000
LKCP,20091016120000,55120.5000,47.944380,238.169148,178.2971,2.6,2.1,-1.8,0.1,0.1,0.6,-0.005,0.014,0.025,20040102000000,20090913000000
LKWY,20091016120000,55120.5000,44.565076,249.599780,2424.5789,-7.7,0.7,32.2,0.3,0.4,1.6,0.001,-0.006,-0.000,20040101000000,20070907000000
LKWY,20091016120000,55120.5000,44.565076,249.599780,2424.5715,-7.7,0.7,32.2,0.3,0.4,1.6,0.001,-0.006,-0.000,20070906000000,20091101000000
LMNL,20091016120000,55120.5000,10.267509,274.946669,103.0048,16.8,16.5,-1.9,2.3,1.7,2.3,-0.001,0.016,-0.005,20070503000000,20091101000000
LMUT,20091016120000,55120.5000,40.261420,248.071686,2311.9934,-0.7,-2.9,-0.4,0.2,0.1,0.7,-0.007,0.004,0.011,20040101000000,20091101000000
LNMT,20091016120000,55120.5000,35.090202,243.060348,1345.3116,8.2,-8.3,-1.7,0.3,0.3,0.5,-0.003,0.023,0.017,20040101000000,20091101000000
LORS,20091016120000,55120.5000,34.133327,242.245930,448.8989,22.0,-24.8,-2.0,0.1,0.1,0.4,-0.016,0.084,0.051,20040101000000,20091101000000
LOWS,20091016120000,55120.5000,35.828710,239.405715,428.6703,31.4,-26.0,-0.3,0.2,0.3,0.8,-0.007,0.026,0.014,20040101000000,20040928000000
LOWS,20091016120000,55120.5000,35.828710,239.405715,428.6654,31.4,-26.0,-0.3,0.2,0.3,0.8,-0.007,0.026,0.014,20040928000000,20091101000000
LOZ1,20091016120000,55120.5000,44.619707,285.417068,443.9786,-2.7,0.7,3.6,0.4,0.7,1.8,0.007,-0.055,-0.012,20051007000000,20091101000000
LST1,20091016120000,55120.5000,30.407426,268.819742,-6.5477,42.1,110.6,-5.5,180.9,131.6,23.7,-0.000,-0.000,-0.000,20060811000000,20061111000000
LTUT,20091016120000,55120.5000,41.592099,247.753162,1564.9425,-2.6,-1.8,-2.0,1.2,1.8,0.9,0.002,-0.010,-0.003,20040101000000,20080419000000
LTUT,20091016120000,55120.5000,41.592099,247.753162,1564.9470,-2.6,-1.8,-2.0,1.2,1.8,0.9,0.002,-0.010,-0.003,20080418000000,20091101000000
MASW,20091016120000,55120.5000,35.832597,239.556941,713.7528,27.7,-23.9,0.5,0.2,0.2,0.9,-0.011,0.023,0.020,20040101000000,20040928000000
MASW,20091016120000,55120.5000,35.832598,239.556940,713.7396,27.7,-23.9,0.5,0.2,0.2,0.9,-0.011,0.023,0.020,20040928000000,20091101000000
MAT2,20091016120000,55120.5000,33.856761,242.563301,398.3169,24.5,-24.3,-1.9,0.1,0.1,0.4,-0.014,0.072,0.052,20040101000000,20091101000000
MAUI,20091016120000,55120.5000,20.706657,203.742973,3062.1171,53.6,-59.9,-0.6,0.6,0.6,1.4,-0.012,0.064,0.034,20040101000000,20061016000000
MAUI,20091016120000,55120.5000,20.706657,203.742973,3062.1158,53.6,-59.9,-0.6,0.6,0.6,1.4,-0.012,0.064,0.034,20061016000000,20091101000000
MAWY,20091016120000,55120.5000,44.973428,249.310699,1824.2507,-0.4,0.2,-2.1,0.1,0.1,0.7,-0.007,0.000,0.004,20040101000000,20090913000000
MDMT,20091016120000,55120.5000,42.418341,238.778399,1710.5399,4.4,-3.3,-1.2,0.2,0.2,0.7,-0.011,0.014,0.022,20040101000000,20090913000000
MDO1,20091016120000,55120.5000,30.680511,255.985007,2004.5062,-0.3,-1.2,-0.3,0.1,0.1,0.6,0.002,-0.050,0.031,20040101000000,20091101000000
MEE1,20091016120000,55120.5000,36.186904,239.241398,788.7639,10.6,-11.4,1.7,0.3,0.2,0.9,-0.004,0.012,0.015,20040928000000,20091101000000
MEE1,20091016120000,55120.5000,36.186904,239.241398,788.7799,10.6,-11.4,1.7,0.3,0.2,0.9,-0.004,0.012,0.015,20040101000000,20040928000000
MEE2,20091016120000,55120.5000,36.180524,239.233154,681.4307,31.6,-29.6,3.8,0.2,0.2,0.9,-0.008,0.017,0.016,20040928000000,20091101000000
MEE2,20091016120000,55120.5000,36.180524,239.233154,681.4560,31.6,-29.6,3.8,0.2,0.2,0.9,-0.008,0.017,0.016,20040101000000,20040928000000
MFP0,20091016120000,55120.5000,39.949605,254.805597,1728.6904,-1.2,0.6,-3.4,0.4,0.6,1.6,0.005,-0.026,0.000,20080126000000,20080415000000
MFP0,20091016120000,55120.5000,39.949605,254.805597,1728.7470,-1.2,0.6,-3.4,0.4,0.6,1.6,0.005,-0.026,0.000,20070315000000,20091101000000
MFP0,20091016120000,55120.5000,39.949605,254.805597,1728.7407,-1.2,0.6,-3.4,0.4,0.6,1.6,0.005,-0.026,0.000,20080422000000,20090913000000
MFTC,20091016120000,55120.5000,39.949284,254.805734,1727.2675,-2.4,0.6,-4.1,2.8,2.7,4.9,0.002,-0.046,0.015,20090610000000,20090913000000
MFTN,20091016120000,55120.5000,39.949294,254.805736,1727.3265,-1.3,-3.0,-0.9,0.7,1.7,1.7,0.003,-0.019,0.000,20071215000000,20080722000000
MFTN,20091016120000,55120.5000,39.949294,254.805736,1727.3240,-1.3,-3.0,-0.9,0.7,1.7,1.7,0.003,-0.019,0.000,20080721000000,20091101000000
MFTS,20091016120000,55120.5000,39.949278,254.805745,1727.3368,-0.8,-0.4,-1.4,0.5,0.5,1.6,0.003,-0.011,0.000,20071215000000,20091101000000
MFTW,20091016120000,55120.5000,39.949280,254.805723,1727.3389,1.0,0.2,4.7,1.2,1.6,2.5,0.008,-0.045,-0.002,20090610000000,20090913000000
MFTW,20091016120000,55120.5000,39.949280,254.805723,1727.3370,1.0,0.2,4.7,1.2,1.6,2.5,0.008,-0.045,-0.002,20071215000000,20090611000000
MFTW,20091016120000,55120.5000,39.949280,254.805723,1727.3465,1.0,0.2,4.7,1.2,1.6,2.5,0.008,-0.045,-0.002,20080721000000,20081103000000
MFTW,20091016120000,55120.5000,39.949280,254.805723,1727.3428,1.0,0.2,4.7,1.2,1.6,2.5,0.008,-0.045,-0.002,20090913000000,20091101000000
MFTW,20091016120000,55120.5000,39.949280,254.805723,1727.3468,1.0,0.2,4.7,1.2,1.6,2.5,0.008,-0.045,-0.002,20081103000000,20090610000000
MIDA,20091016120000,55120.5000,35.921912,239.541170,570.6919,21.1,-14.8,-4.6,0.5,0.4,1.4,-0.003,0.001,0.011,20040928000000,20091101000000
MIDA,20091016120000,55120.5000,35.921914,239.541169,570.6825,21.1,-14.8,-4.6,0.5,0.4,1.4,-0.003,0.001,0.011,20040101000000,20040928000000
MIG1,20091016120000,55120.5000,34.038259,239.648609,130.9339,35.7,-31.7,-2.9,0.2,0.1,0.7,-0.016,0.042,0.037,20040101000000,20091101000000
MINE,20091016120000,55120.5000,40.148366,243.904488,2075.6308,0.5,-3.8,-1.2,0.2,0.3,0.8,-0.006,-0.006,0.010,20040101000000,20060926000000
MINE,20091016120000,55120.5000,40.148366,243.904488,2075.6479,0.5,-3.8,-1.2,0.2,0.3,0.8,-0.006,-0.006,0.010,20061019000000,20090913000000
MKEA,20091016120000,55120.5000,19.801356,204.543657,3754.6779,52.7,-59.4,-2.1,0.5,0.5,1.2,-0.026,-0.129,-0.054,20040101000000,20061016000000
MKEA,20091016120000,55120.5000,19.801356,204.543657,3754.6792,52.7,-59.4,-2.1,0.5,0.5,1.2,-0.026,-0.129,-0.054,20061016000000,20091101000000
MLFP,20091016120000,55120.5000,33.918404,242.682042,472.9785,23.6,-23.3,-1.5,0.1,0.1,0.4,-0.014,0.071,0.050,20040101000000,20090913000000
MNMC,20091016120000,55120.5000,35.969472,239.565948,1061.9207,16.7,-11.6,0.5,0.2,0.9,0.9,-0.002,0.010,0.003,20081209000000,20091101000000
MNMC,20091016120000,55120.5000,35.969472,239.565948,1061.9224,16.7,-11.6,0.5,0.2,0.9,0.9,-0.002,0.010,0.003,20040928000000,20081210000000
MNMC,20091016120000,55120.5000,35.969472,239.565948,1061.9379,16.7,-11.6,0.5,0.2,0.9,0.9,-0.002,0.010,0.003,20040101000000,20040928000000
MOIL,20091016120000,55120.5000,40.710683,244.587887,2160.4514,-0.0,-4.2,-2.1,0.3,0.3,1.1,-0.002,-0.007,0.004,20061119000000,20091101000000
MPUT,20091016120000,55120.5000,40.015599,248.366370,1829.1637,0.7,-2.1,-1.3,0.2,0.2,0.8,-0.002,0.006,-0.011,20040111000000,20091101000000
MPWD,20091016120000,55120.5000,34.295512,241.121983,190.2539,28.8,-29.0,-1.8,0.2,0.1,0.5,-0.012,0.048,0.048,20040101000000,20090913000000
MUSB,20091016120000,55120.5000,37.169941,240.690649,2042.5307,8.3,-11.1,0.2,0.1,0.1,0.5,-0.017,0.046,0.038,20040101000000,20090913000000
NBPS,20091016120000,55120.5000,34.508622,243.851828,1098.8060,2.8,-3.5,-1.2,0.1,0.1,0.6,-0.011,0.042,0.027,20040101000000,20080911000000
NDAP,20091016120000,55120.5000,34.767688,245.381371,241.3834,3.2,-4.3,-2.1,1.0,0.4,0.7,0.002,-0.001,0.003,20060327000000,20091101000000
NDAP,20091016120000,55120.5000,34.767688,245.381371,241.3866,3.2,-4.3,-2.1,1.0,0.4,0.7,0.002,-0.001,0.003,20040101000000,20060328000000
NEAH,20091016120000,55120.5000,48.297855,235.375094,459.8968,7.9,9.8,3.5,0.2,0.2,0.7,-0.004,0.009,0.011,20040122000000,20090913000000
NEWP,20091016120000,55120.5000,44.585025,235.938114,20.4293,9.7,6.6,1.0,0.3,0.6,0.9,-0.001,-0.001,0.005,20040101000000,20070313000000
NEWS,20091016120000,55120.5000,39.685617,242.491064,1770.2724,0.6,-4.8,0.4,0.2,0.1,0.8,-0.008,0.010,0.016,20040121000000,20090913000000
NHRG,20091016120000,55120.5000,34.498658,240.858741,1648.7541,22.9,-28.0,-1.7,0.2,0.2,0.5,-0.010,0.043,0.036,20040101000000,20091101000000
NLIB,20091016120000,55120.5000,41.771591,268.425105,207.0243,-0.1,0.4,-2.0,0.2,0.2,0.8,0.002,-0.013,0.007,20040101000000,20090922000000
NOMT,20091016120000,55120.5000,45.596919,248.370179,1578.0395,-0.4,-0.0,-1.2,0.1,0.1,0.6,-0.003,-0.002,0.009,20040421000000,20091101000000
NRC1,20091016120000,55120.5000,45.454162,284.376172,82.5045,-0.8,0.3,3.3,0.2,0.3,0.8,0.004,-0.009,0.007,20040101000000,20040211000000
NRC1,20091016120000,55120.5000,45.454162,284.376172,82.5120,-0.8,0.3,3.3,0.2,0.3,0.8,0.004,-0.009,0.007,20040715000000,20090913000000
NRC1,20091016120000,55120.5000,45.454162,284.376172,82.5178,-0.8,0.3,3.3,0.2,0.3,0.8,0.004,-0.009,0.007,20040212000000,20040713000000
NRWY,20091016120000,55120.5000,44.714848,249.322283,2342.6525,-2.1,-3.4,-7.8,0.4,0.5,1.5,-0.000,-0.001,0.001,20060906000000,20090913000000
NRWY,20091016120000,55120.5000,44.714848,249.322283,2342.6483,-2.1,-3.4,-7.8,0.4,0.5,1.5,-0.000,-0.001,0.001,20040101000000,20091101000000
OAES,20091016120000,55120.5000,34.141005,243.932264,604.7725,6.7,-2.3,-2.0,1.1,0.6,0.6,-0.000,0.005,0.007,20070909000000,20070911000000
OAES,20091016120000,55120.5000,34.141005,243.932264,604.7829,6.7,-2.3,-2.0,1.1,0.6,0.6,-0.000,0.005,0.007,20070910000000,20090913000000
OAES,20091016120000,55120.5000,34.141005,243.932264,604.7836,6.7,-2.3,-2.0,1.1,0.6,0.6,-0.000,0.005,0.007,20040108000000,20091101000000
OFW2,20091016120000,55120.5000,44.451107,249.168849,2280.5869,0.3,-5.2,23.0,0.3,0.2,1.6,-0.001,-0.001,0.003,20040101000000,20091101000000
OPBL,20091016120000,55120.5000,34.369883,244.081943,1226.5451,2.2,-3.0,-1.6,0.1,0.1,0.5,-0.013,0.062,0.035,20040101000000,20091101000000
OPCL,20091016120000,55120.5000,34.427717,243.694543,1312.9160,7.0,-5.5,0.1,0.2,0.1,0.5,-0.011,0.054,0.039,20040101000000,20091101000000
OPCP,20091016120000,55120.5000,34.367130,243.916628,1096.6697,4.0,-3.3,-1.0,0.1,0.2,0.5,-0.009,0.064,0.029,20040101000000,20091101000000
OPCX,20091016120000,55120.5000,34.430082,243.850516,1133.8287,3.6,-3.1,-0.8,0.1,0.1,0.4,-0.014,0.082,0.045,20040101000000,20091101000000
OPRD,20091016120000,55120.5000,34.533032,243.707721,1400.2406,5.2,-6.2,1.0,0.1,0.1,0.6,-0.015,0.052,0.034,20040101000000,20091101000000
ORES,20091016120000,55120.5000,34.739061,239.721441,143.8166,33.3,-30.3,-8.4,0.3,0.2,0.8,-0.006,0.023,0.019,20040101000000,20091101000000
ORMT,20091016120000,55120.5000,34.674904,243.184908,1893.3420,10.2,-11.2,-1.6,0.1,0.1,0.4,-0.014,0.078,0.048,20040101000000,20091101000000
OVLS,20091016120000,55120.5000,34.327360,240.858053,69.2102,27.8,-29.1,-2.3,0.2,0.2,0.7,-0.010,0.025,0.030,20040101000000,20090913000000
OZST,20091016120000,55120.5000,34.683372,240.646592,1059.1796,23.6,-28.1,-0.3,0.2,0.1,0.6,-0.015,0.046,0.037,20040101000000,20091101000000
P001,20091016120000,55120.5000,31.949377,247.198298,474.7130,0.0,-2.9,-0.1,0.2,0.2,1.1,0.000,0.005,0.009,20070926000000,20091101000000
P002,20091016120000,55120.5000,39.521139,242.813469,1741.6997,0.8,-4.2,-1.8,0.2,0.2,0.7,-0.008,0.008,0.015,20060929000000,20091101000000
P003,20091016120000,55120.5000,32.722545,245.995048,50.9830,0.5,-3.9,-1.6,0.2,0.2,0.8,-0.006,0.026,0.018,20060607000000,20090913000000
P003,20091016120000,55120.5000,32.722545,245.995048,50.9820,0.5,-3.9,-1.6,0.2,0.2,0.8,-0.006,0.026,0.018,20060119000000,20091101000000
P004,20091016120000,55120.5000,34.784382,247.848019,1791.7863,-0.3,-2.9,-3.3,0.2,0.2,0.7,-0.004,0.014,0.012,20070124000000,20091101000000
P005,20091016120000,55120.5000,39.910172,244.721373,2015.6680,-0.2,-4.0,-1.6,0.2,0.2,0.7,-0.007,0.005,0.006,20061022000000,20091101000000
P006,20091016120000,55120.5000,36.154188,245.543088,365.2329,0.8,-2.9,1.6,0.2,0.2,1.0,-0.001,-0.011,0.005,20070920000000,20091101000000
P007,20091016120000,55120.5000,41.724201,245.180288,1686.5840,-0.0,-4.0,-1.9,0.3,0.2,0.9,-0.001,-0.021,0.006,20071103000000,20091101000000
P008,20091016120000,55120.5000,36.142821,248.869953,1522.0555,0.1,-2.2,-2.0,0.2,0.2,0.9,-0.002,0.001,0.007,20070323000000,20091101000000
P009,20091016120000,55120.5000,38.479931,247.777285,1761.5225,-0.7,-3.2,-1.5,0.3,0.3,0.7,-0.001,0.004,0.006,20060130000000,20091101000000
P010,20091016120000,55120.5000,34.667262,246.268658,1399.0624,0.5,-3.5,-1.9,0.2,0.2,0.7,-0.006,0.017,0.015,20070125000000,20091101000000
P011,20091016120000,55120.5000,36.149828,250.480773,1728.5094,0.2,-1.6,-2.6,0.2,0.2,0.5,-0.001,0.016,0.013,20050402000000,20091101000000
P012,20091016120000,55120.5000,38.097433,250.666165,1788.5001,-0.2,-1.5,-2.7,0.2,0.2,0.5,-0.003,0.013,0.011,20060303000000,20091101000000
P013,20091016120000,55120.5000,41.428742,242.670006,1433.4146,0.8,-4.0,-0.9,0.2,0.2,0.7,-0.006,-0.006,0.012,20070411000000,20091101000000
P014,20091016120000,55120.5000,31.972895,248.901404,1067.9682,-0.1,-2.2,-1.2,0.3,0.3,0.9,0.001,0.000,0.008,20071218000000,20091101000000
P015,20091016120000,55120.5000,34.263811,249.990515,1930.2091,-0.1,-2.0,-1.7,0.1,0.2,0.5,-0.004,0.049,0.021,20050330000000,20091101000000
P016,20091016120000,55120.5000,40.078122,247.638598,1730.5254,-0.1,-3.6,-0.9,0.2,0.1,0.8,-0.006,0.004,0.009,20060415000000,20091101000000
P017,20091016120000,55120.5000,41.275896,240.064490,2390.6364,3.5,-5.7,-2.1,0.2,0.2,0.8,-0.007,0.006,0.014,20060825000000,20091101000000
P018,20091016120000,55120.5000,42.981707,242.935442,1424.2557,0.7,-2.6,-2.3,0.4,0.4,1.4,-0.002,-0.044,0.003,20080410000000,20090723000000
P019,20091016120000,55120.5000,43.300196,244.688339,1682.3760,-0.2,-2.8,-3.6,0.2,0.2,0.8,-0.004,-0.011,0.008,20070428000000,20091101000000
P020,20091016120000,55120.5000,47.002209,241.434230,480.1202,0.7,0.1,-0.9,0.2,0.1,0.6,-0.008,0.006,0.019,20040616000000,20091101000000
P021,20091016120000,55120.5000,48.674693,241.269747,1163.1622,0.6,0.7,-0.4,0.2,0.2,0.7,-0.003,-0.002,0.012,20051028000000,20091101000000
P022,20091016120000,55120.5000,45.231786,241.986228,888.1180,0.8,-1.0,-0.9,0.2,0.1,0.6,-0.007,0.005,0.013,20050519000000,20090913000000
P023,20091016120000,55120.5000,44.898434,243.896995,1521.5917,0.5,-0.3,-2.3,0.2,0.2,0.9,-0.004,-0.013,0.007,20070427000000,20091101000000
P024,20091016120000,55120.5000,47.562202,244.157566,1907.6241,1.7,-4.9,24.0,2.8,2.6,16.6,-0.059,-0.025,0.042,20090405000000,20091101000000
P025,20091016120000,55120.5000,48.731014,243.712489,695.4520,-0.3,0.7,-0.2,0.3,0.2,0.9,-0.002,-0.010,0.004,20070425000000,20091101000000
P026,20091016120000,55120.5000,32.658961,252.805127,1236.8703,-0.6,-1.7,-0.6,0.5,0.2,1.0,-0.001,0.009,0.008,20040528000000,20091101000000
P027,20091016120000,55120.5000,32.801859,254.195840,2896.7475,0.2,-1.5,-0.5,0.2,0.3,0.8,-0.000,0.016,0.006,20070217000000,20091101000000
P028,20091016120000,55120.5000,36.031685,252.091592,1933.1239,-0.1,-1.4,-2.2,0.2,0.2,0.5,-0.002,0.026,0.012,20050404000000,20091101000000
P029,20091016120000,55120.5000,38.439191,252.361957,2455.3686,-3.2,-2.4,0.9,0.2,0.3,0.7,-0.000,-0.008,0.005,20070504000000,20091101000000
P030,20091016120000,55120.5000,41.749815,249.487190,2149.7837,-0.3,-0.8,-0.7,0.2,0.1,0.8,-0.002,0.001,0.006,20050909000000,20091101000000
P031,20091016120000,55120.5000,39.515497,252.091329,1657.6043,-0.4,1.4,-4.5,0.2,0.6,0.6,-0.001,0.001,0.003,20060304000000,20091101000000
P032,20091016120000,55120.5000,41.741673,252.744077,2167.3042,-0.1,-0.5,-2.3,0.2,0.2,0.8,-0.001,0.000,0.002,20051206000000,20091101000000
P033,20091016120000,55120.5000,43.952899,252.612453,1375.8627,-0.7,-0.5,-2.4,0.4,0.3,1.0,0.000,-0.002,0.001,20051204000000,20091101000000
P034,20091016120000,55120.5000,34.945620,253.540734,1810.9225,-0.1,-1.1,-1.4,0.1,0.2,0.6,-0.005,0.038,0.012,20040521000000,20091101000000
P035,20091016120000,55120.5000,34.601393,254.816398,1780.3711,0.0,-1.0,-1.6,0.1,0.2,0.7,-0.001,0.029,0.006,20050304000000,20091101000000
P036,20091016120000,55120.5000,36.420275,254.706347,2529.9130,-0.1,-0.9,-1.7,0.4,0.2,0.6,-0.001,0.002,0.007,20070926000000,20090913000000
P036,20091016120000,55120.5000,36.420275,254.706347,2529.9147,-0.1,-0.9,-1.7,0.4,0.2,0.6,-0.001,0.002,0.007,20040825000000,20070721000000
P036,20091016120000,55120.5000,36.420275,254.706347,2529.9100,-0.1,-0.9,-1.7,0.4,0.2,0.6,-0.001,0.002,0.007,20040531000000,20091101000000
P037,20091016120000,55120.5000,38.421754,254.895317,1616.8811,-0.1,-0.8,-1.4,0.1,0.2,0.6,-0.003,0.014,0.005,20040603000000,20091101000000
P038,20091016120000,55120.5000,34.147255,256.592662,1212.9733,-0.4,-1.0,-0.6,0.2,0.2,0.7,-0.001,0.031,0.005,20050305000000,20091101000000
P039,20091016120000,55120.5000,36.448113,256.846046,1493.5973,0.2,-0.8,-0.8,0.2,0.2,0.7,-0.001,0.016,0.003,20050303000000,20091101000000
P040,20091016120000,55120.5000,38.071499,257.313021,1102.6475,-0.1,-0.9,-1.8,0.3,0.3,0.8,0.000,0.003,0.001,20041111000000,20051214000000
P040,20091016120000,55120.5000,38.071499,257.313021,1102.6446,-0.1,-0.9,-1.8,0.3,0.3,0.8,0.000,0.003,0.001,20051213000000,20091101000000
P041,20091016120000,55120.5000,39.949492,254.805734,1728.8375,-0.2,-0.6,-1.9,0.2,0.2,0.6,-0.003,0.008,0.005,20040222000000,20091101000000
P042,20091016120000,55120.5000,42.051506,255.089406,1422.4392,-0.2,-0.7,-2.4,0.2,0.2,0.8,-0.002,0.002,0.002,20041109000000,20091101000000
P043,20091016120000,55120.5000,43.881146,255.814298,1490.9375,-0.3,-0.5,-2.7,0.3,0.4,1.1,0.000,-0.002,-0.000,20060214000000,20091101000000
P044,20091016120000,55120.5000,40.171791,256.777516,1411.0406,-0.3,-0.5,-2.0,0.2,0.2,0.8,-0.001,0.005,0.002,20041110000000,20091101000000
P045,20091016120000,55120.5000,45.382874,247.382811,1618.1988,-0.9,-0.6,-2.1,0.3,0.2,0.9,-0.002,-0.003,0.004,20060424000000,20091026000000
P046,20091016120000,55120.5000,47.029596,246.668267,1290.2924,-0.8,0.1,-2.9,0.2,0.2,0.7,-0.004,-0.005,0.006,20060727000000,20091101000000
P047,20091016120000,55120.5000,48.421336,246.780255,1475.5570,-0.7,0.7,-2.7,0.3,0.2,1.0,-0.001,-0.008,0.003,20070420000000,20091101000000
P048,20091016120000,55120.5000,45.653044,248.795790,1491.9713,-0.1,0.2,-2.9,0.3,0.2,0.9,-0.001,-0.008,0.003,20070423000000,20091101000000
P049,20091016120000,55120.5000,47.349964,249.093768,1186.0592,-0.6,0.2,-2.5,0.2,0.2,0.8,-0.002,-0.004,0.003,20060426000000,20091101000000
P050,20091016120000,55120.5000,48.809477,248.751569,1266.8861,-0.9,0.6,-1.5,0.2,0.2,1.0,-0.001,-0.003,0.002,20060222000000,20090906000000
P051,20091016120000,55120.5000,45.806601,251.453856,1081.0919,-0.9,0.2,-2.6,0.2,0.2,1.0,-0.000,-0.002,0.002,20051011000000,20091101000000
P052,20091016120000,55120.5000,47.374736,252.981324,858.6311,-0.4,0.2,-3.0,0.2,0.3,1.1,0.000,-0.003,0.000,20060220000000,20091101000000
P053,20091016120000,55120.5000,48.726080,252.274581,814.9946,-1.1,-0.0,-4.3,0.2,0.2,1.0,0.002,-0.010,0.001,20070418000000,20091101000000
