0 0 0
13611 1 1
0 1 2
0 1 3
0 1 4
11 1 5
0 1 6
0 1 7
0 1 8
14 1 9
0 2 1
867 2 2
0 2 3
0 2 4
0 2 5
0 2 6
0 2 7
0 2 8
0 2 9
0 3 1
0 3 2
3 3 3
0 3 4
0 3 5
248 3 6
867 3 7
0 3 8
0 3 9
0 4 1
0 4 2
0 4 3
0 4 4
0 4 5
0 4 6
0 4 7
0 4 8
0 4 9
9 5 1
0 5 2
0 5 3
0 5 4
110 5 5
28 5 6
57 5 7
0 5 8
0 5 9
0 6 1
0 6 2
580 6 3
0 6 4
0 6 5
5721 6 6
6 6 7
0 6 8
0 6 9
0 7 1
0 7 2
0 7 3
0 7 4
1 7 5
27 7 6
178 7 7
0 7 8
0 7 9
0 8 1
0 8 2
0 8 3
0 8 4
0 8 5
26 8 6
4 8 7
1421 8 8
0 8 9
0 9 1
0 9 2
0 9 3
0 9 4
0 9 5
0 9 6
0 9 7
0 9 8
4100 9 9
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
