299 0 0
792 1 1
0 1 2
0 1 3
0 1 4
0 1 5
0 1 6
0 1 7
0 2 1
555 2 2
0 2 3
0 2 4
0 2 5
0 2 6
0 2 7
0 3 1
0 3 2
1 3 3
0 3 4
0 3 5
36 3 6
121 3 7
0 4 1
0 4 2
0 4 3
0 4 4
0 4 5
0 4 6
0 4 7
0 5 1
0 5 2
0 5 3
0 5 4
159 5 5
0 5 6
0 5 7
0 6 1
2 6 2
384 6 3
0 6 4
0 6 5
23580 6 6
0 6 7
0 7 1
46 7 2
0 7 3
0 7 4
0 7 5
441 7 6
1473 7 7
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
 
