0 0 0
197 1 1
0 1 2
0 1 3
0 1 4
9 1 5
2 1 6
0 1 7
0 1 8
0 1 9
0 2 1
737 2 2
0 2 3
0 2 4
0 2 5
0 2 6
0 2 7
0 2 8
0 2 9
0 3 1
4 3 2
4 3 3
0 3 4
0 3 5
251 3 6
808 3 7
0 3 8
0 3 9
0 4 1
0 4 2
0 4 3
8 4 4
0 4 5
0 4 6
0 4 7
0 4 8
0 4 9
0 5 1
0 5 2
0 5 3
0 5 4
57 5 5
9 5 6
8 5 7
1 5 8
0 5 9
2 6 1
109 6 2
1147 6 3
0 6 4
24 6 5
17005 6 6
0 6 7
2 6 8
0 6 9
0 7 1
0 7 2
2 7 3
0 7 4
0 7 5
1052 7 6
359 7 7
14 7 8
0 7 9
3 8 1
7 8 2
0 8 3
0 8 4
4 8 5
0 8 6
0 8 7
5866 8 8
0 8 9
0 9 1
0 9 2
0 9 3
0 9 4
0 9 5
0 9 6
0 9 7
0 9 8
198 9 9
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
 
