0 0 0
344 1 1
0 1 2
0 1 3
0 1 4
0 1 5
0 1 6
0 1 7
0 1 8
0 1 9
0 2 1
2484 2 2
0 2 3
0 2 4
0 2 5
6 2 6
0 2 7
0 2 8
0 2 9
0 3 1
9 3 2
0 3 3
0 3 4
0 3 5
1570 3 6
15 3 7
0 3 8
0 3 9
0 4 1
0 4 2
0 4 3
193 4 4
0 4 5
0 4 6
0 4 7
0 4 8
0 4 9
0 5 1
0 5 2
0 5 3
0 5 4
99 5 5
0 5 6
19 5 7
0 5 8
0 5 9
0 6 1
268 6 2
600 6 3
0 6 4
26 6 5
13487 6 6
16 6 7
0 6 8
0 6 9
0 7 1
0 7 2
0 7 3
0 7 4
0 7 5
175 7 6
72 7 7
0 7 8
0 7 9
0 8 1
0 8 2
0 8 3
0 8 4
0 8 5
0 8 6
0 8 7
7669 8 8
0 8 9
0 9 1
0 9 2
0 9 3
4 9 4
0 9 5
0 9 6
0 9 7
0 9 8
833 9 9
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
 
