"GEO.id","GEO.id2","GEO.display-label","Total:","Total:","Total:"
"Id","Id2","Geography",,"Occupied","Vacant"
60750177002037,60750177002037,"Block 2037, Block Group 2, Census Tract 177, San Francisco County, California",90,85,5
60750177002038,60750177002038,"Block 2038, Block Group 2, Census Tract 177, San Francisco County, California",72,65,7
60750177002039,60750177002039,"Block 2039, Block Group 2, Census Tract 177, San Francisco County, California",57,49,8
60750177002040,60750177002040,"Block 2040, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0
60750177002041,60750177002041,"Block 2041, Block Group 2, Census Tract 177, San Francisco County, California",16,16,0
60750177002042,60750177002042,"Block 2042, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0
60750177002043,60750177002043,"Block 2043, Block Group 2, Census Tract 177, San Francisco County, California",2,2,0
60750177002044,60750177002044,"Block 2044, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0
60750177002045,60750177002045,"Block 2045, Block Group 2, Census Tract 177, San Francisco County, California",4,4,0
60750177002046,60750177002046,"Block 2046, Block Group 2, Census Tract 177, San Francisco County, California",19,18,1
60750177002047,60750177002047,"Block 2047, Block Group 2, Census Tract 177, San Francisco County, California",0,0,0
60750178011000,60750178011000,"Block 1000, Block Group 1, Census Tract 178.01, San Francisco County, California",0,0,0
60750178011001,60750178011001,"Block 1001, Block Group 1, Census Tract 178.01, San Francisco County, California",102,99,3
60750178011002,60750178011002,"Block 1002, Block Group 1, Census Tract 178.01, San Francisco County, California",570,544,26
60750178011003,60750178011003,"Block 1003, Block Group 1, Census Tract 178.01, San Francisco County, California",240,221,19
60750178012000,60750178012000,"Block 2000, Block Group 2, Census Tract 178.01, San Francisco County, California",423,383,40
60750178012001,60750178012001,"Block 2001, Block Group 2, Census Tract 178.01, San Francisco County, California",146,145,1
60750178012002,60750178012002,"Block 2002, Block Group 2, Census Tract 178.01, San Francisco County, California",0,0,0
60750178012003,60750178012003,"Block 2003, Block Group 2, Census Tract 178.01, San Francisco County, California",387,371,16
60750178012004,60750178012004,"Block 2004, Block Group 2, Census Tract 178.01, San Francisco County, California",351,264,87
60750178012005,60750178012005,"Block 2005, Block Group 2, Census Tract 178.01, San Francisco County, California",253,164,89
60750178012006,60750178012006,"Block 2006, Block Group 2, Census Tract 178.01, San Francisco County, California",7,7,0
60750178021000,60750178021000,"Block 1000, Block Group 1, Census Tract 178.02, San Francisco County, California",80,76,4
60750178021001,60750178021001,"Block 1001, Block Group 1, Census Tract 178.02, San Francisco County, California",243,231,12
60750178021002,60750178021002,"Block 1002, Block Group 1, Census Tract 178.02, San Francisco County, California",26,25,1
60750178021003,60750178021003,"Block 1003, Block Group 1, Census Tract 178.02, San Francisco County, California",64,30,34
60750178021004,60750178021004,"Block 1004, Block Group 1, Census Tract 178.02, San Francisco County, California",84,80,4
60750178021005,60750178021005,"Block 1005, Block Group 1, Census Tract 178.02, San Francisco County, California",116,107,9
60750178021006,60750178021006,"Block 1006, Block Group 1, Census Tract 178.02, San Francisco County, California",49,47,2
60750178021007,60750178021007,"Block 1007, Block Group 1, Census Tract 178.02, San Francisco County, California",127,115,12
60750178021008,60750178021008,"Block 1008, Block Group 1, Census Tract 178.02, San Francisco County, California",130,125,5
60750178021009,60750178021009,"Block 1009, Block Group 1, Census Tract 178.02, San Francisco County, California",86,84,2
60750178021010,60750178021010,"Block 1010, Block Group 1, Census Tract 178.02, San Francisco County, California",64,59,5
60750178021011,60750178021011,"Block 1011, Block Group 1, Census Tract 178.02, San Francisco County, California",56,43,13
60750178021012,60750178021012,"Block 1012, Block Group 1, Census Tract 178.02, San Francisco County, California",57,50,7
60750178021013,60750178021013,"Block 1013, Block Group 1, Census Tract 178.02, San Francisco County, California",153,141,12
60750178021014,60750178021014,"Block 1014, Block Group 1, Census Tract 178.02, San Francisco County, California",29,29,0
60750178021015,60750178021015,"Block 1015, Block Group 1, Census Tract 178.02, San Francisco County, California",1,0,1
60750178021016,60750178021016,"Block 1016, Block Group 1, Census Tract 178.02, San Francisco County, California",39,39,0
60750178021017,60750178021017,"Block 1017, Block Group 1, Census Tract 178.02, San Francisco County, California",50,50,0
60750178021018,60750178021018,"Block 1018, Block Group 1, Census Tract 178.02, San Francisco County, California",51,46,5
60750178021019,60750178021019,"Block 1019, Block Group 1, Census Tract 178.02, San Francisco County, California",128,95,33
60750178021020,60750178021020,"Block 1020, Block Group 1, Census Tract 178.02, San Francisco County, California",2,2,0
60750178021021,60750178021021,"Block 1021, Block Group 1, Census Tract 178.02, San Francisco County, California",0,0,0
60750178021022,60750178021022,"Block 1022, Block Group 1, Census Tract 178.02, San Francisco County, California",42,40,2
60750178022000,60750178022000,"Block 2000, Block Group 2, Census Tract 178.02, San Francisco County, California",95,90,5
60750178022001,60750178022001,"Block 2001, Block Group 2, Census Tract 178.02, San Francisco County, California",82,72,10
60750178022002,60750178022002,"Block 2002, Block Group 2, Census Tract 178.02, San Francisco County, California",27,25,2
60750178022003,60750178022003,"Block 2003, Block Group 2, Census Tract 178.02, San Francisco County, California",32,29,3
60750178022004,60750178022004,"Block 2004, Block Group 2, Census Tract 178.02, San Francisco County, California",0,0,0
60750178022005,60750178022005,"Block 2005, Block Group 2, Census Tract 178.02, San Francisco County, California",71,65,6
60750178022006,60750178022006,"Block 2006, Block Group 2, Census Tract 178.02, San Francisco County, California",145,134,11
60750178022007,60750178022007,"Block 2007, Block Group 2, Census Tract 178.02, San Francisco County, California",176,174,2
60750178022008,60750178022008,"Block 2008, Block Group 2, Census Tract 178.02, San Francisco County, California",9,7,2
60750178022009,60750178022009,"Block 2009, Block Group 2, Census Tract 178.02, San Francisco County, California",22,20,2
60750178022010,60750178022010,"Block 2010, Block Group 2, Census Tract 178.02, San Francisco County, California",46,45,1
60750178022011,60750178022011,"Block 2011, Block Group 2, Census Tract 178.02, San Francisco County, California",21,19,2
60750178022012,60750178022012,"Block 2012, Block Group 2, Census Tract 178.02, San Francisco County, California",22,20,2
60750179021000,60750179021000,"Block 1000, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021001,60750179021001,"Block 1001, Block Group 1, Census Tract 179.02, San Francisco County, California",202,165,37
60750179021002,60750179021002,"Block 1002, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021003,60750179021003,"Block 1003, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021004,60750179021004,"Block 1004, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021005,60750179021005,"Block 1005, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021006,60750179021006,"Block 1006, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021007,60750179021007,"Block 1007, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021008,60750179021008,"Block 1008, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021009,60750179021009,"Block 1009, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021010,60750179021010,"Block 1010, Block Group 1, Census Tract 179.02, San Francisco County, California",53,48,5
60750179021011,60750179021011,"Block 1011, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021012,60750179021012,"Block 1012, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021013,60750179021013,"Block 1013, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021014,60750179021014,"Block 1014, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021015,60750179021015,"Block 1015, Block Group 1, Census Tract 179.02, San Francisco County, California",16,13,3
60750179021016,60750179021016,"Block 1016, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021017,60750179021017,"Block 1017, Block Group 1, Census Tract 179.02, San Francisco County, California",95,91,4
60750179021018,60750179021018,"Block 1018, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021019,60750179021019,"Block 1019, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021020,60750179021020,"Block 1020, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021021,60750179021021,"Block 1021, Block Group 1, Census Tract 179.02, San Francisco County, California",43,35,8
60750179021022,60750179021022,"Block 1022, Block Group 1, Census Tract 179.02, San Francisco County, California",16,15,1
60750179021023,60750179021023,"Block 1023, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021024,60750179021024,"Block 1024, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021025,60750179021025,"Block 1025, Block Group 1, Census Tract 179.02, San Francisco County, California",17,13,4
60750179021026,60750179021026,"Block 1026, Block Group 1, Census Tract 179.02, San Francisco County, California",28,20,8
60750179021027,60750179021027,"Block 1027, Block Group 1, Census Tract 179.02, San Francisco County, California",54,49,5
60750179021028,60750179021028,"Block 1028, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021029,60750179021029,"Block 1029, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021030,60750179021030,"Block 1030, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021031,60750179021031,"Block 1031, Block Group 1, Census Tract 179.02, San Francisco County, California",35,18,17
60750179021032,60750179021032,"Block 1032, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021033,60750179021033,"Block 1033, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021034,60750179021034,"Block 1034, Block Group 1, Census Tract 179.02, San Francisco County, California",108,84,24
60750179021035,60750179021035,"Block 1035, Block Group 1, Census Tract 179.02, San Francisco County, California",36,32,4
60750179021036,60750179021036,"Block 1036, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021037,60750179021037,"Block 1037, Block Group 1, Census Tract 179.02, San Francisco County, California",42,38,4
60750179021038,60750179021038,"Block 1038, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021039,60750179021039,"Block 1039, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021040,60750179021040,"Block 1040, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021041,60750179021041,"Block 1041, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021042,60750179021042,"Block 1042, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021043,60750179021043,"Block 1043, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021044,60750179021044,"Block 1044, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021045,60750179021045,"Block 1045, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021046,60750179021046,"Block 1046, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021047,60750179021047,"Block 1047, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021048,60750179021048,"Block 1048, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021049,60750179021049,"Block 1049, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021050,60750179021050,"Block 1050, Block Group 1, Census Tract 179.02, San Francisco County, California",18,15,3
60750179021051,60750179021051,"Block 1051, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021052,60750179021052,"Block 1052, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021053,60750179021053,"Block 1053, Block Group 1, Census Tract 179.02, San Francisco County, California",18,18,0
60750179021054,60750179021054,"Block 1054, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021055,60750179021055,"Block 1055, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021056,60750179021056,"Block 1056, Block Group 1, Census Tract 179.02, San Francisco County, California",1,0,1
60750179021057,60750179021057,"Block 1057, Block Group 1, Census Tract 179.02, San Francisco County, California",2,1,1
60750179021058,60750179021058,"Block 1058, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021059,60750179021059,"Block 1059, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021060,60750179021060,"Block 1060, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021061,60750179021061,"Block 1061, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021062,60750179021062,"Block 1062, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021063,60750179021063,"Block 1063, Block Group 1, Census Tract 179.02, San Francisco County, California",2,1,1
60750179021064,60750179021064,"Block 1064, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021065,60750179021065,"Block 1065, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021066,60750179021066,"Block 1066, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021067,60750179021067,"Block 1067, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021068,60750179021068,"Block 1068, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021069,60750179021069,"Block 1069, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021070,60750179021070,"Block 1070, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021071,60750179021071,"Block 1071, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021072,60750179021072,"Block 1072, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021073,60750179021073,"Block 1073, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021074,60750179021074,"Block 1074, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021075,60750179021075,"Block 1075, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021076,60750179021076,"Block 1076, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021077,60750179021077,"Block 1077, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021078,60750179021078,"Block 1078, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021079,60750179021079,"Block 1079, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750179021080,60750179021080,"Block 1080, Block Group 1, Census Tract 179.02, San Francisco County, California",0,0,0
60750180001000,60750180001000,"Block 1000, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001001,60750180001001,"Block 1001, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001002,60750180001002,"Block 1002, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001003,60750180001003,"Block 1003, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001004,60750180001004,"Block 1004, Block Group 1, Census Tract 180, San Francisco County, California",37,33,4
60750180001005,60750180001005,"Block 1005, Block Group 1, Census Tract 180, San Francisco County, California",102,102,0
60750180001006,60750180001006,"Block 1006, Block Group 1, Census Tract 180, San Francisco County, California",36,32,4
60750180001007,60750180001007,"Block 1007, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001008,60750180001008,"Block 1008, Block Group 1, Census Tract 180, San Francisco County, California",299,282,17
60750180001009,60750180001009,"Block 1009, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001010,60750180001010,"Block 1010, Block Group 1, Census Tract 180, San Francisco County, California",107,103,4
60750180001011,60750180001011,"Block 1011, Block Group 1, Census Tract 180, San Francisco County, California",41,35,6
60750180001012,60750180001012,"Block 1012, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001013,60750180001013,"Block 1013, Block Group 1, Census Tract 180, San Francisco County, California",7,7,0
60750180001014,60750180001014,"Block 1014, Block Group 1, Census Tract 180, San Francisco County, California",194,183,11
60750180001015,60750180001015,"Block 1015, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001016,60750180001016,"Block 1016, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001017,60750180001017,"Block 1017, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001018,60750180001018,"Block 1018, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001019,60750180001019,"Block 1019, Block Group 1, Census Tract 180, San Francisco County, California",34,31,3
60750180001020,60750180001020,"Block 1020, Block Group 1, Census Tract 180, San Francisco County, California",11,9,2
60750180001021,60750180001021,"Block 1021, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001022,60750180001022,"Block 1022, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001023,60750180001023,"Block 1023, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001024,60750180001024,"Block 1024, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001025,60750180001025,"Block 1025, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001026,60750180001026,"Block 1026, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001027,60750180001027,"Block 1027, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001028,60750180001028,"Block 1028, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001029,60750180001029,"Block 1029, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001030,60750180001030,"Block 1030, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001031,60750180001031,"Block 1031, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001032,60750180001032,"Block 1032, Block Group 1, Census Tract 180, San Francisco County, California",0,0,0
60750180001033,60750180001033,"Block 1033, Block Group 1, Census Tract 180, San Francisco County, California",256,231,25
60750180002000,60750180002000,"Block 2000, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002001,60750180002001,"Block 2001, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002002,60750180002002,"Block 2002, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002003,60750180002003,"Block 2003, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002004,60750180002004,"Block 2004, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002005,60750180002005,"Block 2005, Block Group 2, Census Tract 180, San Francisco County, California",12,12,0
60750180002006,60750180002006,"Block 2006, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002007,60750180002007,"Block 2007, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002008,60750180002008,"Block 2008, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002009,60750180002009,"Block 2009, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002010,60750180002010,"Block 2010, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002011,60750180002011,"Block 2011, Block Group 2, Census Tract 180, San Francisco County, California",49,48,1
60750180002012,60750180002012,"Block 2012, Block Group 2, Census Tract 180, San Francisco County, California",56,49,7
60750180002013,60750180002013,"Block 2013, Block Group 2, Census Tract 180, San Francisco County, California",8,8,0
60750180002014,60750180002014,"Block 2014, Block Group 2, Census Tract 180, San Francisco County, California",1,1,0
60750180002015,60750180002015,"Block 2015, Block Group 2, Census Tract 180, San Francisco County, California",22,22,0
60750180002016,60750180002016,"Block 2016, Block Group 2, Census Tract 180, San Francisco County, California",1,1,0
60750180002017,60750180002017,"Block 2017, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002018,60750180002018,"Block 2018, Block Group 2, Census Tract 180, San Francisco County, California",131,127,4
60750180002019,60750180002019,"Block 2019, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002020,60750180002020,"Block 2020, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002021,60750180002021,"Block 2021, Block Group 2, Census Tract 180, San Francisco County, California",4,3,1
60750180002022,60750180002022,"Block 2022, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002023,60750180002023,"Block 2023, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002024,60750180002024,"Block 2024, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002025,60750180002025,"Block 2025, Block Group 2, Census Tract 180, San Francisco County, California",13,13,0
60750180002026,60750180002026,"Block 2026, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002027,60750180002027,"Block 2027, Block Group 2, Census Tract 180, San Francisco County, California",14,14,0
60750180002028,60750180002028,"Block 2028, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002029,60750180002029,"Block 2029, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002030,60750180002030,"Block 2030, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002031,60750180002031,"Block 2031, Block Group 2, Census Tract 180, San Francisco County, California",11,11,0
60750180002032,60750180002032,"Block 2032, Block Group 2, Census Tract 180, San Francisco County, California",95,89,6
60750180002033,60750180002033,"Block 2033, Block Group 2, Census Tract 180, San Francisco County, California",2,2,0
60750180002034,60750180002034,"Block 2034, Block Group 2, Census Tract 180, San Francisco County, California",18,18,0
60750180002035,60750180002035,"Block 2035, Block Group 2, Census Tract 180, San Francisco County, California",34,33,1
60750180002036,60750180002036,"Block 2036, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002037,60750180002037,"Block 2037, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002038,60750180002038,"Block 2038, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002039,60750180002039,"Block 2039, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002040,60750180002040,"Block 2040, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002041,60750180002041,"Block 2041, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002042,60750180002042,"Block 2042, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750180002043,60750180002043,"Block 2043, Block Group 2, Census Tract 180, San Francisco County, California",0,0,0
60750201001000,60750201001000,"Block 1000, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001001,60750201001001,"Block 1001, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001002,60750201001002,"Block 1002, Block Group 1, Census Tract 201, San Francisco County, California",19,13,6
60750201001003,60750201001003,"Block 1003, Block Group 1, Census Tract 201, San Francisco County, California",157,147,10
60750201001004,60750201001004,"Block 1004, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001005,60750201001005,"Block 1005, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001006,60750201001006,"Block 1006, Block Group 1, Census Tract 201, San Francisco County, California",110,90,20
60750201001007,60750201001007,"Block 1007, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001008,60750201001008,"Block 1008, Block Group 1, Census Tract 201, San Francisco County, California",29,28,1
60750201001009,60750201001009,"Block 1009, Block Group 1, Census Tract 201, San Francisco County, California",13,13,0
60750201001010,60750201001010,"Block 1010, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001011,60750201001011,"Block 1011, Block Group 1, Census Tract 201, San Francisco County, California",127,127,0
60750201001012,60750201001012,"Block 1012, Block Group 1, Census Tract 201, San Francisco County, California",75,68,7
60750201001013,60750201001013,"Block 1013, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001014,60750201001014,"Block 1014, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001015,60750201001015,"Block 1015, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001016,60750201001016,"Block 1016, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001017,60750201001017,"Block 1017, Block Group 1, Census Tract 201, San Francisco County, California",21,20,1
60750201001018,60750201001018,"Block 1018, Block Group 1, Census Tract 201, San Francisco County, California",213,209,4
60750201001019,60750201001019,"Block 1019, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001020,60750201001020,"Block 1020, Block Group 1, Census Tract 201, San Francisco County, California",1,1,0
60750201001021,60750201001021,"Block 1021, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001022,60750201001022,"Block 1022, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001023,60750201001023,"Block 1023, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201001024,60750201001024,"Block 1024, Block Group 1, Census Tract 201, San Francisco County, California",9,8,1
60750201001025,60750201001025,"Block 1025, Block Group 1, Census Tract 201, San Francisco County, California",0,0,0
60750201002000,60750201002000,"Block 2000, Block Group 2, Census Tract 201, San Francisco County, California",174,139,35
60750201002001,60750201002001,"Block 2001, Block Group 2, Census Tract 201, San Francisco County, California",0,0,0
60750201002002,60750201002002,"Block 2002, Block Group 2, Census Tract 201, San Francisco County, California",73,70,3
60750201002003,60750201002003,"Block 2003, Block Group 2, Census Tract 201, San Francisco County, California",0,0,0
60750201002004,60750201002004,"Block 2004, Block Group 2, Census Tract 201, San Francisco County, California",105,103,2
60750201002005,60750201002005,"Block 2005, Block Group 2, Census Tract 201, San Francisco County, California",0,0,0
60750201002006,60750201002006,"Block 2006, Block Group 2, Census Tract 201, San Francisco County, California",194,170,24
60750201002007,60750201002007,"Block 2007, Block Group 2, Census Tract 201, San Francisco County, California",93,71,22
60750201003000,60750201003000,"Block 3000, Block Group 3, Census Tract 201, San Francisco County, California",76,70,6
60750201003001,60750201003001,"Block 3001, Block Group 3, Census Tract 201, San Francisco County, California",117,101,16
60750201003002,60750201003002,"Block 3002, Block Group 3, Census Tract 201, San Francisco County, California",176,162,14
60750201003003,60750201003003,"Block 3003, Block Group 3, Census Tract 201, San Francisco County, California",111,111,0
60750201003004,60750201003004,"Block 3004, Block Group 3, Census Tract 201, San Francisco County, California",87,85,2
60750201003005,60750201003005,"Block 3005, Block Group 3, Census Tract 201, San Francisco County, California",14,13,1
60750201004000,60750201004000,"Block 4000, Block Group 4, Census Tract 201, San Francisco County, California",465,412,53
60750201004001,60750201004001,"Block 4001, Block Group 4, Census Tract 201, San Francisco County, California",182,178,4
60750201004002,60750201004002,"Block 4002, Block Group 4, Census Tract 201, San Francisco County, California",236,155,81
60750201004003,60750201004003,"Block 4003, Block Group 4, Census Tract 201, San Francisco County, California",85,84,1
60750201004004,60750201004004,"Block 4004, Block Group 4, Census Tract 201, San Francisco County, California",47,41,6
60750201004005,60750201004005,"Block 4005, Block Group 4, Census Tract 201, San Francisco County, California",143,111,32
60750201004006,60750201004006,"Block 4006, Block Group 4, Census Tract 201, San Francisco County, California",21,21,0
60750201004007,60750201004007,"Block 4007, Block Group 4, Census Tract 201, San Francisco County, California",130,127,3
60750202001000,60750202001000,"Block 1000, Block Group 1, Census Tract 202, San Francisco County, California",49,45,4
60750202001001,60750202001001,"Block 1001, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
60750202001002,60750202001002,"Block 1002, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
60750202001003,60750202001003,"Block 1003, Block Group 1, Census Tract 202, San Francisco County, California",42,40,2
60750202001004,60750202001004,"Block 1004, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
60750202001005,60750202001005,"Block 1005, Block Group 1, Census Tract 202, San Francisco County, California",162,153,9
60750202001006,60750202001006,"Block 1006, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
60750202001007,60750202001007,"Block 1007, Block Group 1, Census Tract 202, San Francisco County, California",105,102,3
60750202001008,60750202001008,"Block 1008, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
60750202001009,60750202001009,"Block 1009, Block Group 1, Census Tract 202, San Francisco County, California",197,184,13
60750202001010,60750202001010,"Block 1010, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
60750202001011,60750202001011,"Block 1011, Block Group 1, Census Tract 202, San Francisco County, California",66,61,5
60750202001012,60750202001012,"Block 1012, Block Group 1, Census Tract 202, San Francisco County, California",31,27,4
60750202001013,60750202001013,"Block 1013, Block Group 1, Census Tract 202, San Francisco County, California",0,0,0
