3713 0 0
382 1 1
0 1 2
0 1 3
0 1 4
22 1 5
26 1 6
0 1 7
0 1 8
0 2 1
510 2 2
0 2 3
0 2 4
0 2 5
0 2 6
0 2 7
0 2 8
0 3 1
0 3 2
23 3 3
0 3 4
0 3 5
510 3 6
606 3 7
0 3 8
0 4 1
0 4 2
0 4 3
14 4 4
0 4 5
0 4 6
0 4 7
0 4 8
9 5 1
4 5 2
4 5 3
0 5 4
564 5 5
87 5 6
0 5 7
0 5 8
65 6 1
7 6 2
1923 6 3
0 6 4
82 6 5
16756 6 6
99 6 7
0 6 8
0 7 1
0 7 2
3 7 3
0 7 4
0 7 5
1928 7 6
204 7 7
0 7 8
0 8 1
0 8 2
0 8 3
0 8 4
0 8 5
0 8 6
0 8 7
348 8 8
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
 
