4500 0 0
2332 1 1
0 1 2
0 1 3
0 1 4
71 1 5
0 1 6
7 1 7
0 1 8
0 1 9
0 2 1
539 2 2
0 2 3
0 2 4
0 2 5
0 2 6
0 2 7
0 2 8
0 2 9
0 3 1
0 3 2
0 3 3
0 3 4
0 3 5
19 3 6
9 3 7
0 3 8
0 3 9
0 4 1
0 4 2
0 4 3
0 4 4
0 4 5
0 4 6
0 4 7
0 4 8
0 4 9
5 5 1
0 5 2
0 5 3
0 5 4
1089 5 5
0 5 6
25 5 7
0 5 8
0 5 9
0 6 1
46 6 2
105 6 3
0 6 4
0 6 5
12393 6 6
0 6 7
184 6 8
0 6 9
0 7 1
0 7 2
1 7 3
0 7 4
0 7 5
1319 7 6
2665 7 7
0 7 8
0 7 9
0 8 1
0 8 2
0 8 3
0 8 4
0 8 5
0 8 6
0 8 7
2451 8 8
0 8 9
0 9 1
0 9 2
0 9 3
0 9 4
0 9 5
0 9 6
0 9 7
0 9 8
129 9 9
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
 
